id,date,month,species,individual,dive_show_feeding,dive_show,time_of_day,start_time,end_time,tot_time_min,time,pos_in_tank_v,pos_in_tank_h,activ_state,tail_beats_10sec,rubbing_reef,rubbing_walls,rubbing_bot,rubbing_interaction,notes
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,2:30,T,C,T,16,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,3:00,T,W,T,10,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,3:30,M,W,T,14,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,4:00,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,4:30,T,C,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,5:00,T,C,T,12,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,5:30,M,W,T,15,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,6:00,M,W,T,14,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,6:30,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,7:00,M,C,T,12,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,7:30,M,C,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,8:00,M,C,T,14,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,8:30,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,9:00,T,C,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,9:30,T,W,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,10:00,M,C,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,10:30,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,11:00,M,C,T,14,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,11:30,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,12:00,T,C,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,12:30,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,13:00,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,13:30,M,W,T,15,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,14:00,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,14:30,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,15:00,T,C,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,15:30,T,W,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,16:00,M,W,T,14,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,16:30,T,W,T,10,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,17:00,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,17:30,M,C,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,18:00,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,18:30,M,C,T,13,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,19:00,T,W,T,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,19:30,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
12,2019-10-19,October,tiburo,D,Neither,Neither,Morning,11:34,11:54,20,20:00,.,.,.,.,0,5,0,0,Diver cleaning tank from minute 4:30 to 10:30
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,0:00,M,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,0:30,T,C,T,8,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,1:00,M,C,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,1:30,T,W,T,8,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,2:00,M,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,2:30,T,W,T,11,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,3:00,T,W,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,3:30,T,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,4:00,M,C,T,11,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,4:30,T,C,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,5:00,T,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,5:30,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,6:00,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,6:30,T,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,7:00,T,C,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,7:30,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,8:00,T,C,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,8:30,M,W,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,9:00,T,W,T,.,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,9:30,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,10:00,T,C,T,8,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,10:30,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,11:00,T,C,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,11:30,T,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,12:00,T,W,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,12:30,T,W,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,13:00,M,W,T,10,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,13:30,M,W,T,9,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,14:00,M,C,T,5,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,14:30,B,C,T,0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,15:00,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,15:30,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,16:00,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,16:30,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,17:00,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,17:30,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,18:00,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,18:30,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,19:00,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,19:30,B,C,R(B),0,1,0,3,0,.
13,2019-10-19,October,fasciatum,A,Diveshow,Diveshow,Afternoon,12:02,12:22,20,20:00,B,C,R(B),0,1,0,3,0,.
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,0:00,M,W,T,19,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,0:30,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,1:00,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,1:30,T,W,T,21,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,2:00,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,2:30,M,W,T,13,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,3:00,B,W,T,14,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,3:30,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,4:00,T,W,T,10,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,4:30,M,C,T,15,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,5:00,B,C,T,10,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,5:30,M,W,T,18,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,6:00,M,W,T,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,6:30,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,7:00,T,C,T,17,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,7:30,M,W,T,19,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,8:00,T,W,T,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,8:30,M,W,T,15,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,9:00,B,C,T,16,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,9:30,M,W,T,17,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,10:00,M,W,T,13,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,10:30,M,W,T,18,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,11:00,M,W,T,17,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,11:30,M,C,T,11,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,12:00,B,C,T,18,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,12:30,M,C,T,9,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,13:00,M,W,T,14,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,13:30,B,W,T,16,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,14:00,M,W,T,21,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,14:30,T,W,T,.,0,3,0,0,Food dumped in at minute 15:30
14a,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,15:00,M,C,T,16,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,15:30,B,C,T,16,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,16:00,M,W,T,11,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,16:30,M,W,T,18,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,17:00,.,.,.,.,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,17:30,T,W,T,.,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,18:00,M,C,T,15,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,18:30,M,W,T,17,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,19:00,T,W,T,16,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,19:30,M,W,T,10,0,3,0,0,Food dumped in at minute 15:30
14b,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:24,12:45,20,20:00,M,W,T,14,0,3,0,0,Food dumped in at minute 15:30
15,2019-10-19,October,tiburo,D,Neither,Neither,Afternoon,12:46,12:51,2,0:00,M,C,T,16,0,1,0,2,.
15,2019-10-19,October,tiburo,D,Neither,Neither,Afternoon,12:46,12:51,2,0:30,T,W,T,.,0,1,0,2,.
15,2019-10-19,October,tiburo,D,Neither,Neither,Afternoon,12:46,12:51,2,1:00,T,C,T,12,0,1,0,2,.
15,2019-10-19,October,tiburo,D,Neither,Neither,Afternoon,12:46,12:51,2,1:30,M,W,T,20,0,1,0,2,.
15,2019-10-19,October,tiburo,D,Neither,Neither,Afternoon,12:46,12:51,2,2:00,T,W,T,.,0,1,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,0:00,M,W,T,18,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,0:30,.,.,.,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,1:00,M,C,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,1:30,M,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,2:00,T,W,T,18,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,2:30,T,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,3:00,T,W,T,11,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,3:30,M,W,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,4:00,M,C,T,18,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,4:30,M,W,T,20,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,5:00,T,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,5:30,T,C,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,6:00,.,.,.,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,6:30,T,W,T,7,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,7:00,M,W,T,14,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,7:30,T,W,T,8,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,8:00,B,C,T,22,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,8:30,.,.,.,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,9:00,M,C,T,12,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,9:30,M,W,T,21,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,10:00,M,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,10:30,T,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,11:00,M,W,T,19,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,11:30,M,C,T,18,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,12:00,M,W,T,17,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,12:30,T,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,13:00,M,C,T,16,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,13:30,T,C,T,6,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,14:00,M,W,T,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,14:30,.,.,.,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,15:00,M,W,T,20,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,15:30,M,C,T,23,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,16:00,T,W,T,14,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,16:30,M,W,T,16,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,17:00,B,C,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,17:30,B,W,T,18,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,18:00,B,W,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,18:30,M,W,T,19,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,19:00,.,.,.,.,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,19:30,M,W,T,15,0,8,0,2,.
16,2019-10-19,October,tiburo,E,Neither,Neither,Afternoon,12:53,13:14,20,20:00,M,W,T,16,0,8,0,2,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,0:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,0:30,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,1:00,T,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,1:30,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,2:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,2:30,T,W,T,6,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,3:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,3:30,M,W,T,10,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,4:00,M,C,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,4:30,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,5:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,5:30,T,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,6:00,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,6:30,M,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,7:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,7:30,M,W,T,10,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,8:00,T,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,8:30,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,9:00,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,9:30,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,10:00,T,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,10:30,M,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,11:00,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,11:30,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,12:00,M,W,T,11,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,12:30,M,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,13:00,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,13:30,M,W,T,8,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,14:00,T,W,T,9,1,15,0,7,.
17,2019-11-16,November,fasciatum,B,Neither,Neither,Morning,9:14,9:35,20,14:30,M,W,T,7,1,15,0,7,.
